Time,UPHTRTMP_1,LOHTRTMP_1,WHDSSPUP_1,WHDISPUP_1,WHDSSPLO_1,WHDISPLO_1,DMDCYCLO_1,DMDCYCUP_1,VSHP_REQ_1,HEATCTRL_1,VFD_TSPD_1,FAN_CTRL_1,UPPERRLY_1,LOWERRLY_1,WHTRCNFG_1,WHTRENAB_1,WHTRSETP_1,ELECCNFG_1,OPRSTATE_1
2026-05-15T14:50:25,115.5,109.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:26,115.5,109.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:27,115.5,109.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:28,115.5,109.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:29,115.5,109.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:30,115.6,110,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:31,115.6,110,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:32,115.6,110,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:33,115.6,110,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:34,115.6,110,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:35,115.6,110.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:36,115.6,110.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:37,115.6,110.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:38,115.6,110.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:39,115.7,110.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:40,115.7,110.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:41,115.7,110.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:42,115.7,110.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:43,115.7,110.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:44,115.7,110.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:45,115.7,110.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:46,115.7,110.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:47,115.7,110.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:48,115.8,110.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:49,115.8,110.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:50,115.8,110.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:51,115.8,110.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:52,115.8,110.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:53,115.8,110.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:54,115.8,110.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:55,115.8,110.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:56,115.9,110.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:57,115.9,110.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:58,115.9,110.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:50:59,115.9,110.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:00,115.9,110.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:01,115.9,110.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:02,116,110.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:03,116,110.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:04,116,110.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:05,116,110.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:06,116,110.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:07,116,110.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:08,116,110.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:09,116.1,110.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:10,116.1,110.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:11,116.1,110.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:12,116.1,110.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:13,116.1,111,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:14,116.1,111,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:15,116.2,111,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:16,116.2,111,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:17,116.2,111.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:18,116.2,111.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:19,116.2,111.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:20,116.2,111.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:21,116.2,111.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:22,116.3,111.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:23,116.3,111.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:24,116.3,111.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:25,116.3,111.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:26,116.3,111.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:27,116.3,111.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:28,116.3,111.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:29,116.3,111.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:30,116.3,111.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:31,116.4,111.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:32,116.4,111.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:33,116.4,111.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:34,116.4,111.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:35,116.4,111.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:36,116.4,111.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:37,116.5,111.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:38,116.5,111.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:39,116.5,111.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:40,116.5,111.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:41,116.5,111.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:42,116.5,111.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:43,116.5,111.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:44,116.5,111.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:45,116.5,111.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:46,116.6,111.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:47,116.6,111.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:48,116.6,111.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:49,116.6,111.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:50,116.6,111.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:51,116.6,111.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:52,116.6,111.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:53,116.6,111.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:54,116.7,111.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:55,116.7,112,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:56,116.7,112,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:57,116.7,112,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:58,116.8,112.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:51:59,116.8,112.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:00,116.8,112.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:01,116.8,112.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:02,116.9,112.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:03,116.9,112.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:04,116.9,112.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:05,116.9,112.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:06,116.9,112.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:07,117,112.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:08,117,112.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:09,117,112.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:10,117,112.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:11,117,112.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:12,117.1,112.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:13,117.1,112.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:14,117.1,112.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:15,117.1,112.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:16,117.1,112.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:17,117.1,112.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:18,117.1,112.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:19,117.2,112.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:20,117.2,112.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:21,117.2,112.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:22,117.2,112.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:23,117.2,112.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:24,117.2,112.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:25,117.2,112.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:26,117.3,112.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:27,117.3,112.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:28,117.3,112.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:29,117.3,112.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:30,117.3,112.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:31,117.3,112.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:32,117.3,112.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:33,117.3,112.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:34,117.3,112.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:35,117.3,112.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:36,117.4,112.9,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:37,117.4,113,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:38,117.4,113,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:39,117.4,113,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:40,117.4,113,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:41,117.4,113,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:42,117.5,113.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:43,117.5,113.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:44,117.5,113.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:45,117.5,113.1,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:46,117.5,113.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:47,117.5,113.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:48,117.5,113.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:49,117.5,113.2,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:50,117.6,113.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:51,117.6,113.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:52,117.6,113.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:53,117.6,113.3,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:54,117.6,113.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:55,117.6,113.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:56,117.6,113.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:57,117.6,113.4,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:58,117.7,113.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:52:59,117.7,113.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:00,117.7,113.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:01,117.7,113.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:02,117.7,113.5,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:03,117.7,113.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:04,117.7,113.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:05,117.7,113.6,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:06,117.8,113.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:07,117.8,113.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:08,117.8,113.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:09,117.8,113.7,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:10,117.8,113.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:11,117.8,113.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:53:12,117.8,113.8,120,105,120,105,Super,Normal,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
